date,enhancement,bug,churn,gc,bc,dc,bm,lm
2014-05-09,0.0,38.0,2461.7617569825734,1,0,0,0,0
2014-05-11,0.0,0.0,30.85541497573009,0,0,0,0,0
2014-05-12,0.0,2.0,22.51611363093817,0,0,0,0,0
2014-05-29,7.0,0.0,70.88406143073128,0,0,0,0,0
2014-06-04,107.0,0.0,705.9218588366356,1,0,0,0,0
2014-06-05,15.0,0.0,188.4682103922973,1,0,0,0,0
2014-06-06,0.0,0.0,33.774170446407254,0,0,0,0,0
2014-06-11,0.0,0.0,241.83973899896554,1,0,0,0,0
2014-06-14,34.0,0.0,10.007161613750299,0,0,0,0,0
2014-06-28,1.0,0.0,35.858995782605234,0,0,0,0,0
2014-07-09,0.0,0.0,0.0,0,0,0,0,0
2014-08-23,19.0,0.0,159.28065568552557,1,0,0,0,0
2014-09-03,9.0,0.0,0.0,0,0,0,0,0
2014-09-04,3948.0,0.0,1024.0662051404472,1,0,0,0,0
2014-09-06,0.0,0.0,0.0,0,0,0,0,0
2014-09-07,0.0,0.0,0.0,0,0,0,0,0
2014-09-09,0.0,0.0,0.0,0,0,0,0,0
2014-09-16,0.0,0.0,0.0,0,0,0,0,0
2014-10-24,18.0,0.0,35.858995782605234,1,0,0,0,0
2015-04-08,0.0,0.0,14.176812286146257,0,0,0,0,0
2015-04-11,0.0,0.0,0.0,0,0,0,0,0
2015-04-21,17.0,0.0,123.42165990292035,0,0,0,0,0
2015-05-01,0.0,0.0,47.53401766531392,0,0,0,0,0
2015-05-07,0.0,0.0,190.97000079573485,0,0,0,0,0
2015-05-10,0.0,0.0,190.97000079573485,0,0,0,0,0
2015-05-21,0.0,0.0,0.0,0,0,0,0,0
2015-05-29,5.0,0.0,1.667860268958383,0,0,0,0,0
2015-06-03,0.0,0.0,12.508952017187873,0,0,0,0,0
2015-06-05,27.0,0.0,12.508952017187873,0,0,0,0,0
2015-06-10,0.0,0.0,0.0,0,0,0,0,0
2015-06-18,0.0,0.0,18.346462958542215,0,0,0,0,0
2015-06-28,0.0,0.0,20.014323227500597,1,0,0,0,0
2015-07-02,0.0,184.0,20.014323227500597,1,0,0,0,0
2015-07-07,0.0,11.0,20.014323227500597,1,0,0,0,0
2015-07-11,149.0,6.0,291.87554706771704,1,0,0,0,0
2015-07-12,42.0,0.0,219.32362536802736,0,0,0,0,0
2015-07-14,0.0,13.0,0.0,0,0,0,0,0
2015-07-17,315.0,0.0,75.05371210312724,1,0,0,0,0
2015-07-18,20.0,0.0,2.5017904034375746,1,0,0,0,0
2015-08-15,0.0,0.0,0.0,0,0,0,0,0
2015-12-04,702.0,0.0,818.9193920585661,1,0,0,0,0
2015-12-29,31.0,0.0,448.65441234980506,1,0,0,0,0
2015-12-31,0.0,0.0,428.64008912230446,1,0,0,0,0
2016-01-02,0.0,25.0,148.4395639372961,1,0,0,0,0
2016-05-13,0.0,0.0,0.0,0,0,0,0,0
2016-06-18,0.0,0.0,0.0,0,0,0,0,0
2016-07-07,0.0,0.0,0.8339301344791915,0,0,0,0,0
2016-11-07,0.0,0.0,0.0,0,0,0,0,0
2016-11-08,0.0,0.0,0.0,0,0,0,0,0
2016-11-20,0.0,0.0,0.0,0,0,0,0,0
2016-12-02,0.0,0.0,0.0,0,0,0,0,0
2016-12-06,0.0,0.0,0.0,0,0,0,0,0
2016-12-22,0.0,0.0,0.0,0,0,0,0,0
2017-01-31,71.0,0.0,2.5017904034375746,1,0,0,0,0
2017-02-25,0.0,0.0,0.0,0,0,0,0,0
