date,enhancement,bug,churn,gc,bc,dc,bm,lm
2015-02-11,9770.0,0.0,4956.786571499099,1,0,0,1,1
2015-02-15,0.0,0.0,4934.735846975594,1,0,0,1,1
2015-02-22,8184.0,0.0,1996.5519088660249,1,0,0,1,1
2015-02-23,6136.0,0.0,4873.029868540606,1,0,0,1,1
2015-03-18,8078.0,0.0,4783.535170508559,1,0,0,1,1
2015-03-29,0.0,6520.0,1885.0966118875426,1,0,0,1,1
2015-04-15,4306.0,0.0,3079.4407592397097,1,0,0,1,1
2015-04-20,3112.0,0.0,3058.6217509361823,1,0,0,1,1
2015-05-02,0.0,0.0,13304.698189610348,1,0,0,1,1
2015-05-05,0.0,0.0,13304.698189610348,1,0,0,1,1
2015-05-07,0.0,0.0,13298.900110818746,1,0,0,1,1
2015-05-09,2058.0,0.0,10910.241857973435,1,0,0,1,1
2015-05-13,13024.0,0.0,13287.45416253066,1,0,0,1,1
2015-05-19,0.0,0.0,13248.700164389893,1,0,0,1,1
2015-05-22,0.0,0.0,13067.277377744866,1,0,0,1,1
2015-05-28,18606.0,0.0,21394.069568962346,1,0,0,1,1
2015-06-15,34320.0,0.0,12771.335024500922,1,0,0,1,1
2015-06-26,0.0,0.0,20910.39563867837,1,0,0,1,1
2015-07-03,8814.0,0.0,20908.412875982795,1,0,0,1,1
2015-07-08,0.0,0.0,22972.498883934433,1,0,0,1,1
2015-07-09,0.0,0.0,12570.955824811845,1,0,0,1,1
2015-07-10,4740.0,0.0,12570.865699234773,1,0,0,1,1
2015-07-30,0.0,0.0,20205.553542260808,1,0,0,1,1
2015-08-06,30456.0,0.0,20177.915031958866,1,0,0,1,1
2015-08-17,0.0,0.0,20043.8081732764,1,0,0,1,1
2015-08-18,0.0,0.0,34320.0,1,1,0,1,1
2015-11-08,0.0,0.0,25973.981019007253,1,1,0,1,1
