date,enhancement,bug,churn,gc,bc,dc,bm,lm
2014-06-28,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2014-06-29,0.0,17.0,177.0,2.0,0.0,0.0,0.0,0.0
2014-06-30,19.0,18.0,177.0,2.0,0.0,0.0,0.0,0.0
2014-07-02,33.0,0.0,2042.0,11.0,0.0,0.0,0.0,0.0
2014-07-07,0.0,10.0,811.0,0.0,0.0,0.0,0.0,0.0
2014-07-09,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0
2014-07-10,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0
2014-07-11,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0
2014-07-14,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0
2014-07-16,0.0,13.0,1299.0,0.0,0.0,0.0,0.0,0.0
2014-07-17,42.0,5.0,1042.0,0.0,0.0,0.0,0.0,0.0
2014-07-19,0.0,57.0,85.0,0.0,0.0,0.0,0.0,0.0
2014-07-23,0.0,3.0,883.0,2.0,0.0,0.0,0.0,0.0
2014-07-25,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0
2014-07-26,0.0,42.0,317.0,0.0,0.0,0.0,0.0,0.0
2014-07-30,0.0,6.0,209.0,0.0,0.0,0.0,0.0,0.0
2014-07-31,0.0,6.0,173.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,62.0,0.0,2014.0,3.0,0.0,0.0,0.0,0.0
2014-08-05,0.0,37.0,1132.0,1.0,0.0,0.0,0.0,0.0
2014-08-07,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-11,3.0,1.0,517.0,1.0,0.0,0.0,0.0,0.0
2014-08-12,0.0,17.0,50.0,0.0,0.0,0.0,0.0,0.0
2014-08-13,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
2014-08-15,0.0,0.0,1391.0,3.0,0.0,0.0,0.0,0.0
2014-08-18,11.0,3.0,511.0,0.0,0.0,0.0,0.0,0.0
2014-08-19,0.0,0.0,412.0,1.0,0.0,0.0,0.0,0.0
2014-08-20,0.0,37.0,602.0,0.0,0.0,0.0,0.0,0.0
2014-08-22,4.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0
2014-08-24,0.0,42.0,464.0,0.0,0.0,0.0,0.0,0.0
2014-08-25,0.0,50.0,11853.0,6.0,0.0,0.0,0.0,0.0
2014-08-26,25.0,11.0,11389.0,6.0,0.0,0.0,0.0,0.0
2014-08-27,0.0,6.0,10817.0,6.0,0.0,0.0,0.0,0.0
2014-08-28,13.0,0.0,3697.0,2.0,0.0,0.0,0.0,0.0
2014-08-31,0.0,49.0,4822.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,0.0,40.0,4691.0,0.0,0.0,0.0,0.0,0.0
2014-09-02,0.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0
2014-09-03,5.0,0.0,1089.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,98.0,0.0,522.0,0.0,0.0,0.0,0.0,0.0
2014-09-05,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0
2014-09-06,0.0,30.0,124.0,0.0,0.0,0.0,0.0,0.0
2014-09-12,0.0,29.0,1013.0,2.0,0.0,0.0,0.0,0.0
2014-09-13,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0
2014-09-14,11.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0
2014-09-15,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0
2014-09-17,0.0,0.0,1234.0,2.0,0.0,0.0,0.0,0.0
2014-09-18,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
2014-09-19,11.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,0.0,42.0,928.0,0.0,0.0,0.0,0.0,0.0
2014-09-24,0.0,19.0,659.0,0.0,0.0,0.0,0.0,0.0
2014-09-25,40.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0
2014-09-28,47.0,0.0,316.0,2.0,0.0,0.0,0.0,0.0
2014-09-30,0.0,0.0,625.0,3.0,0.0,0.0,0.0,0.0
2014-10-01,3.0,1.0,317.0,3.0,0.0,0.0,0.0,0.0
2014-10-02,0.0,0.0,1062.0,0.0,0.0,0.0,0.0,0.0
2014-10-04,41.0,0.0,1086.0,1.0,0.0,0.0,0.0,0.0
2014-10-06,0.0,1.0,1075.0,1.0,0.0,0.0,0.0,0.0
2014-10-09,0.0,0.0,686.0,2.0,0.0,0.0,0.0,0.0
